2.931,6347.3,-854.324,5492.34,509.21,127.187
2.941,6355.82,-862.847,5491.91,509.894,119.669
2.951,6370.36,-877.385,5491.16,511.06,111.985
2.961,6391.34,-898.37,5490.75,512.743,104.455
2.971,6412.47,-919.497,5491.01,514.438,95.6974
2.981,6430.01,-937.038,5491.38,515.845,88.6871
2.991,6444.59,-951.617,5491.6,517.015,83.1222
3.001,6457,-964.025,5491.88,518.01,82.2231
3.011,6464.6,-971.632,5492.54,518.62,87.9986
3.021,6464.62,-971.644,5493.3,518.621,93.8125
3.031,6457.74,-964.769,5493.92,518.07,99.8526
3.041,6445.54,-952.57,5494.43,517.091,106.009
3.051,6427.41,-934.441,5495.09,515.637,111.861
3.061,6401.93,-908.959,5495.84,513.592,120.722
3.071,6370.74,-877.765,5496.24,511.09,130.162
3.081,6338.88,-845.898,5496,508.534,141.613
3.091,6312.26,-819.284,5495.33,506.399,151.424
3.101,6292.23,-799.255,5494.69,504.792,159.532
3.111,6278.88,-785.905,5493.97,503.721,165.759
3.121,6274.25,-781.27,5492.98,503.349,169.662
3.131,6279.78,-786.797,5492,503.793,171.293
3.141,6293.55,-800.569,5491.34,504.897,169.251
3.151,6311.68,-818.705,5491.06,506.352,163.691
3.161,6331.21,-838.233,5491.04,507.919,156.952
3.171,6348.89,-855.919,5491.4,509.337,149.376
3.181,6361.47,-868.5,5491.99,510.347,140.61
3.191,6367.27,-874.304,5492.73,510.812,129.511
3.201,6365.98,-873.015,5493.39,510.709,119.847
3.211,6359.77,-866.794,5493.68,510.21,114.628
3.221,6352.45,-859.481,5493.68,509.623,109.096
3.231,6347.44,-854.46,5493.21,509.221,104.248
3.241,6349.08,-856.111,5492.59,509.353,97.5863
3.251,6352.02,-859.055,5492.84,509.589,92.1069
3.261,6352.48,-859.505,5492.88,509.625,88.9696
3.271,6356.43,-863.457,5492.3,509.943,88.9976
3.281,6365.16,-872.184,5492.06,510.642,92.082
3.291,6372.02,-879.047,5492.57,511.193,98.0931
3.301,6371.71,-878.739,5493.33,511.168,106.196
3.311,6365.01,-872.038,5493.85,510.631,113.783
3.321,6354.79,-861.815,5494.07,509.811,119.453
3.331,6343.98,-851.002,5494.01,508.943,125.558
3.341,6333.44,-840.466,5494.05,508.098,134.67
3.351,6322.56,-829.586,5494.09,507.225,143.424
3.361,6311.05,-818.076,5494.15,506.302,152.868
3.371,6299.57,-806.598,5494.07,505.381,164.44
3.381,6289.73,-796.755,5493.86,504.591,174.108
3.391,6282.37,-789.4,5493.6,504.001,180.12
3.401,6276.95,-783.974,5493.5,503.566,183.726
3.411,6270.88,-777.912,5493.68,503.079,184.842
3.421,6261.89,-768.918,5494,502.358,183.313
3.431,6251.47,-758.492,5493.93,501.521,180.395
3.441,6246.46,-753.475,5492.93,501.12,174.367
3.451,6256.69,-763.712,5491.15,501.941,166.227
3.461,6281.52,-788.549,5490.17,503.933,156.027
3.471,6308.76,-815.79,5490.43,506.118,145.138
3.481,6330.59,-837.624,5491.06,507.87,133.839
3.491,6347.53,-854.557,5491.4,509.228,124.433
3.501,6361.16,-868.191,5491.79,510.322,122.117
3.511,6369.66,-876.689,5492.44,511.003,119.643
3.521,6369.76,-876.79,5493.41,511.011,115.504
3.531,6359.45,-866.482,5494.46,510.184,111.503
3.541,6340.73,-847.764,5495.09,508.683,110.548
3.551,6318.77,-825.797,5495.11,506.921,109.313
3.561,6301.05,-808.075,5494.38,505.5,110.346
3.571,6291.92,-798.943,5493.53,504.767,112.744
3.581,6288.82,-795.846,5493.18,504.518,115.422
3.591,6286.41,-793.438,5493.27,504.325,116.715
3.601,6283.21,-790.24,5493.26,504.068,117.72
3.611,6282.55,-789.577,5492.77,504.015,118.33
3.621,6290.06,-797.088,5491.71,504.618,118.401
3.631,6307.39,-814.418,5491.04,506.008,115.616
3.641,6324.39,-831.423,5491.57,507.372,110.965
3.651,6334.34,-841.372,5492.21,508.17,104.409
3.661,6342.05,-849.074,5492.09,508.788,97.1853
3.671,6352.7,-859.729,5491.81,509.643,90.7285
3.681,6363.37,-870.402,5492.06,510.499,83.5339
3.691,6369.31,-876.34,5492.63,510.976,78.2141
3.701,6370.28,-877.312,5493.06,511.054,79.514
3.711,6367.28,-874.308,5493.43,510.813,82.6768
3.721,6361.1,-868.131,5493.69,510.317,84.9595
3.731,6354.26,-861.283,5493.53,509.768,86.1374
3.741,6352.38,-859.406,5492.84,509.617,85.5474
3.751,6356.26,-863.287,5492.48,509.929,85.063
3.761,6359.83,-866.864,5492.77,510.215,87.4054
3.771,6359.48,-866.508,5493.21,510.187,92.01
3.781,6354.91,-861.939,5493.61,509.82,100.072
3.791,6346.19,-853.224,5494.03,509.121,109.349
3.801,6333.15,-840.184,5494.47,508.075,116.219
3.811,6316.24,-823.274,5494.77,506.718,121.777
3.821,6298.07,-805.099,5494.77,505.26,125.892
3.831,6280.74,-787.765,5494.64,503.87,127.34
3.841,6265.39,-772.418,5494.34,502.639,126.3
3.851,6255.95,-762.975,5493.49,501.881,122.181
3.861,6257.29,-764.312,5492.3,501.989,116.722
3.871,6270.23,-777.252,5491.21,503.027,114.534
3.881,6291.7,-798.73,5490.59,504.749,114.821
3.891,6316.57,-823.598,5490.44,506.744,115.316
3.901,6341.3,-848.325,5490.58,508.728,114.947
3.911,6363.68,-870.706,5490.9,510.524,113.546
3.921,6381.55,-888.581,5491.42,511.958,111.268
3.931,6393.87,-900.898,5492,512.946,107.204
3.941,6400.09,-907.121,5492.65,513.445,102.167
3.951,6399.62,-906.649,5493.32,513.407,98.013
3.961,6393.04,-900.072,5493.87,512.879,94.7326
3.971,6381.82,-888.847,5494.26,511.979,92.1362
3.981,6367.7,-874.725,5494.45,510.846,94.021
3.991,6353.27,-860.298,5494.35,509.689,96.645
4.001,6340.8,-847.826,5494.1,508.688,98.1691
4.011,6331.23,-838.256,5493.8,507.921,98.3749
4.021,6324.26,-831.291,5493.58,507.362,97.175
4.031,6319.24,-826.268,5493.35,506.959,96.5791
4.041,6317.8,-824.826,5492.91,506.843,95.6384
4.051,6321.26,-828.282,5492.41,507.12,94.7694
4.061,6328.68,-835.706,5492.15,507.716,93.6183
4.071,6336.1,-843.127,5492.36,508.311,94.3937
4.081,6338.92,-845.957,5492.98,508.538,95.8734
4.091,6335.96,-842.985,5493.4,508.3,96.8028
4.101,6333.29,-840.317,5492.98,508.086,95.6253
4.111,6337.76,-844.782,5492.17,508.444,92.7241
4.121,6347.98,-855.01,5491.91,509.264,90.6182
4.131,6356.17,-863.198,5492.4,509.921,89.0093
4.141,6358.71,-865.736,5492.93,510.125,88.4839
4.151,6357.76,-864.79,5493.12,510.049,89.1862
4.161,6356.6,-863.621,5493.03,509.955,90.6039
4.171,6356.89,-863.913,5492.9,509.979,90.5603
4.181,6356.98,-864.015,5493.09,509.987,91.1275
4.191,6352.66,-859.69,5493.7,509.64,90.5015
4.201,6342.1,-849.126,5494.24,508.792,90.7393
4.211,6329.1,-836.124,5494.19,507.75,91.894
4.221,6319.89,-826.915,5493.61,507.011,93.4121
4.231,6316.42,-823.451,5493.17,506.733,96.2445
4.241,6315.05,-822.08,5493.06,506.623,101.766
4.251,6315.1,-822.127,5492.88,506.627,106.605
4.261,6316.86,-823.884,5492.76,506.767,109.491
4.271,6318.17,-825.197,5492.95,506.873,110.71
4.281,6316.17,-823.2,5493.37,506.712,110.329
4.291,6309.57,-816.603,5493.83,506.183,108.433
4.301,6299.52,-806.545,5494.04,505.376,103.821
4.311,6289.59,-796.614,5493.84,504.58,96.6332
4.321,6283.85,-790.872,5493.27,504.119,91.3533
4.331,6284.49,-791.522,5492.64,504.171,87.1423
4.341,6290.78,-797.805,5492.12,504.675,83.7984
4.351,6302.24,-809.265,5491.56,505.595,81.3217
4.361,6319.27,-826.302,5491.09,506.961,82.1961
4.371,6337.67,-844.706,5491.28,508.437,85.1085
4.381,6350.17,-857.213,5492.14,509.44,88.3941
4.391,6351.9,-858.941,5493.35,509.579,91.1565
4.401,6341.24,-848.278,5494.55,508.724,95.2743
